Ticker,Stock_Name,noise,Channel_Name,Channel_link
GD,General Dynamics,0,kyle spangladesh,https://www.youtube.com/channel/UCh5xWkT9cNO_1ioTn0Dx85w
GD,General Dynamics,0,Jerry Romine Entrepreneur Abroad,https://www.youtube.com/user/padnag1
GD,General Dynamics,0,Dividend Diplomats,https://www.youtube.com/channel/UC63_ndpOrdzca6k1FThGDqg
GD,General Dynamics,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GD,General Dynamics,0,Andrei Jikh,https://www.youtube.com/channel/UCGy7SkBjcIAgTiwkXEtPnYg
GD,General Dynamics,0,Dividends And Income,https://www.youtube.com/channel/UCoWRO4JrsbE-jTz3F1oqWgw
GD,General Dynamics,0,DONGXii - The China Opportunity,https://www.youtube.com/channel/UCzB_l3w3e7-cchFahGWMiYQ
GD,General Dynamics,0,Fiscal Voyage - Investing,https://www.youtube.com/channel/UCSiaGFXHil1iQjYnoHaMvvA
GE,General Electric,0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GE,General Electric,0,Dapper Dividends with Russ Knopf,https://www.youtube.com/channel/UCxeYC4WYMvh33SqKo9NMHLw
GE,General Electric,0,Learn to Invest,https://www.youtube.com/channel/UCSglJMvX-zSgv3PEJIE_inw
GE,General Electric,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GE,General Electric,0,Stephen Ojo,https://www.youtube.com/channel/UCiWkFkSJP1aZObF2V_XekHQ
GE,General Electric,0,OptionsGeek,https://www.youtube.com/channel/UCdYlhAt6cT-4-YAyQRcfFZQ
GE,General Electric,0,Ale's World of Stocks,https://www.youtube.com/channel/UCXhrqxFZbG-k8l7v-XhX3ZQ
GE,General Electric,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GE,General Electric,0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GE,General Electric,0,Stock Curry,https://www.youtube.com/user/yeshuamDOTcom
GE,General Electric,0,Fox Business,https://www.youtube.com/user/FoxBusinessNetwork
GE,General Electric,0,Anthony Grasso,https://www.youtube.com/channel/UClkdL-gjT1bq-h4XS52Z7_g
GE,General Electric,0,Magoo Investing,https://www.youtube.com/user/SecretMagoo
GE,General Electric,0,InvestorPlace,https://www.youtube.com/user/investorplace
GE,General Electric,0,Yahoo Finance,https://www.youtube.com/channel/UCEAZeUIeJs0IjQiqTCdVSIg
GE,General Electric,0,Jonathan's Limitless Trading,https://www.youtube.com/channel/UCCacfPjLDSrn7bzxAlksIVA
GE,General Electric,0,The B Hayes Show,https://www.youtube.com/channel/UClf0hpbPK__eBKFe3iJH53A
GE,General Electric,0,Palantir Vision,https://www.youtube.com/channel/UCMClgRAPUBAtuZgUaKW4-8w
GE,General Electric,0,Learn to Invest Shorts,https://www.youtube.com/channel/UCyY9S2NkD6QBu-Njx8L3_Cw
GE,General Electric,0,Money Regard,https://www.youtube.com/channel/UCo2V9WQ0qiYydj-znd34RXw
GILD,Gilead Sciences,0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GILD,Gilead Sciences,0,Dividends And Income,https://www.youtube.com/channel/UCoWRO4JrsbE-jTz3F1oqWgw
GILD,Gilead Sciences,0,Money Regard,https://www.youtube.com/channel/UCo2V9WQ0qiYydj-znd34RXw
GILD,Gilead Sciences,0,Kiana Danial - Invest Diva,https://www.youtube.com/user/bestnovelist
GILD,Gilead Sciences,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GILD,Gilead Sciences,0,Will Knowledge,https://www.youtube.com/channel/UCXnjHTVPeCp7hNEj_15Gx4w
GILD,Gilead Sciences,0,SunshineInMyPocket1 [Kari V.],https://www.youtube.com/user/SunshineInMyPocket1
GILD,Gilead Sciences,0,Zacks Investment Research,https://www.youtube.com/user/ZacksInvestmentNews
GILD,Gilead Sciences,0,Smart Money Moves,https://www.youtube.com/channel/UCApZhvbU1Ah0aW0ZJDcWUNQ
GILD,Gilead Sciences,0,Cents Invest,https://www.youtube.com/channel/UCxwoFvCK8RCq9J4RbIW2qrQ
GILD,Gilead Sciences,0,Ricky Gutierrez,https://www.youtube.com/channel/UCtlAFoYl2aWb6pMiHCctQHA
GILD,Gilead Sciences,0,Set and Forget Trading Community,https://www.youtube.com/user/supplyanddemandforex
GILD,Gilead Sciences,0,TD Ameritrade Network,https://www.youtube.com/channel/UCqoSrYgusd8ZddtMoWhjHYA
GILD,Gilead Sciences,0,40 Finance,https://www.youtube.com/channel/UCgf-A4RNVH9fgHwnHo_tmMA
GILD,Gilead Sciences,0,Own The Chaos Investing,https://www.youtube.com/user/smiththdctr
GILD,Gilead Sciences,0,Meet Kevin,https://www.youtube.com/user/KevinPaffrath
GILD,Gilead Sciences,0,Jason Polun Investing,https://www.youtube.com/channel/UCWK8OSNaimZhy-q5Ky2_42w
GILD,Gilead Sciences,0,Trading Fraternity,https://www.youtube.com/user/thetradingfraternity
GILD,Gilead Sciences,0,AccessATrader,https://www.youtube.com/channel/UCbtmHu2GFwnFsH4LWgKVeUA
GILD,Gilead Sciences,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GIS,General Mills,0,"Cameron Stewart, CFA",https://www.youtube.com/channel/UCpJRuue8x5Qag2Wz6uAzyjw
GIS,General Mills,0,Investing with Dr. Dan,https://www.youtube.com/channel/UCR8lygsIzJdMjlSqD_afdNA
GIS,General Mills,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GIS,General Mills,0,ZipTrader,https://www.youtube.com/user/jc4x4
GIS,General Mills,0,Will Knowledge,https://www.youtube.com/channel/UCXnjHTVPeCp7hNEj_15Gx4w
GIS,General Mills,0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GIS,General Mills,0,George Gammon,https://www.youtube.com/channel/UCpvyOqtEc86X8w8_Se0t4-w
GIS,General Mills,0,ppcian,https://www.youtube.com/user/ppcian
GIS,General Mills,0,JT Wealth,https://www.youtube.com/channel/UC0h64epNmMIPYuqSGKCrj9Q
GIS,General Mills,0,Sure Dividend,https://www.youtube.com/channel/UCqpB2gkCiCaqGiCV6hB55Nw
GIS,General Mills,0,FASTgraphs,https://www.youtube.com/user/FASTgraphs
GIS,General Mills,0,Learn to Invest,https://www.youtube.com/channel/UCSglJMvX-zSgv3PEJIE_inw
GIS,General Mills,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GIS,General Mills,0,"Value Investing with Sven Carlin, Ph.D.",https://www.youtube.com/channel/UCrTTBSUr0zhPU56UQljag5A
GIS,General Mills,0,Esri Ireland,https://www.youtube.com/user/EsriIreland
GIS,General Mills,0,Dividend Diplomats,https://www.youtube.com/channel/UC63_ndpOrdzca6k1FThGDqg
GIS,General Mills,0,RICH TV LIVE,https://www.youtube.com/channel/UCrvJc8oOqtQf9MEs_UXsBMQ
GIS,General Mills,0,Solving The Money Problem,https://www.youtube.com/channel/UCagiBBx1prefrlsDzDxuA9A
GIS,General Mills,0,IIRS ISRO Digital Content,https://www.youtube.com/channel/UCUcC6tSqcZIZoXvLUkZhJjA
GIS,General Mills,0,Blaze Capital,https://www.youtube.com/channel/UCq0BCGckWWjrnV8YdYO24JA
GL,Globe Life,1,Fixed Income Help,https://www.youtube.com/channel/UCLyXlkBkD06QUQbo5bpHPpQ
GL,Globe Life,1,Bloomberg Quicktake,https://www.youtube.com/user/Bloomberg
GL,Globe Life,1,Liran Hirschkorn,https://www.youtube.com/user/ChooseTerm
GL,Globe Life,1,The Dallas Morning News,https://www.youtube.com/user/tdmnvid
GL,Globe Life,1,Boogster Su,https://www.youtube.com/user/BoogsterSU2
GL,Globe Life,1,Wendover Productions,https://www.youtube.com/user/Wendoverproductions
GL,Globe Life,1,Veritasium,https://www.youtube.com/user/1veritasium
GL,Globe Life,1,ppcian,https://www.youtube.com/user/ppcian
GL,Globe Life,1,The Ramsey Show - Highlights,https://www.youtube.com/user/DaveRamseyShow
GL,Globe Life,1,Blocking The Plate,https://www.youtube.com/channel/UCDOoVJYcvegDGeJbIIcUeNg
GL,Globe Life,1,Font Family Fun,https://www.youtube.com/channel/UCEHwq6Yx1ETbwBlifDBRbxw
GL,Globe Life,1,Bally Sports Southwest,https://www.youtube.com/channel/UCKYM5zesSdR-iNOhySEJK5A
GL,Globe Life,1,FASTgraphs,https://www.youtube.com/user/FASTgraphs
GL,Globe Life,1,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GL,Globe Life,1,New Money,https://www.youtube.com/channel/UCvSXMi2LebwJEM1s4bz5IBA
GL,Globe Life,1,Stock Curry,https://www.youtube.com/user/yeshuamDOTcom
GL,Globe Life,1,Zack Hample,https://www.youtube.com/user/zackhample
GL,Globe Life,1,Riplay - Topic,https://www.youtube.com/channel/UCK7CDQrUuoJLh0ybiDSF46g
GL,Globe Life,1,MLB,https://www.youtube.com/user/MLB
GL,Globe Life,1,Texas Rangers,https://www.youtube.com/channel/UCZjXWMvOrhc91chSDPDUspA
GLW,Corning,0,Learn Your Money,https://www.youtube.com/channel/UCvLkI52FyvQ5RCnUNYl76tg
GLW,Corning,0,"Value Investing with Sven Carlin, Ph.D.",https://www.youtube.com/channel/UCrTTBSUr0zhPU56UQljag5A
GLW,Corning,0,CNBC,https://www.youtube.com/user/cnbc
GLW,Corning,0,Corning Incorporated,https://www.youtube.com/user/CorningIncorporated
GLW,Corning,0,Dividends And Income,https://www.youtube.com/channel/UCoWRO4JrsbE-jTz3F1oqWgw
GLW,Corning,0,Stock Curry,https://www.youtube.com/user/yeshuamDOTcom
GLW,Corning,0,Sara Finance,https://www.youtube.com/channel/UCFeel7cL_QE98b9oRaTomLg
GLW,Corning,0,Charlie Chang,https://www.youtube.com/user/charjenmusic
GLW,Corning,0,FatherOfFinance,https://www.youtube.com/channel/UC3kx0CnnuHW2Z-O4G-MJu2g
GLW,Corning,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GLW,Corning,0,Learn to Invest,https://www.youtube.com/channel/UCSglJMvX-zSgv3PEJIE_inw
GLW,Corning,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GLW,Corning,0,Kiana Danial - Invest Diva,https://www.youtube.com/user/bestnovelist
GLW,Corning,0,Jerry Romine Entrepreneur Abroad,https://www.youtube.com/user/padnag1
GLW,Corning,0,Chess Wine,https://www.youtube.com/user/chessnwine
GLW,Corning,0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GLW,Corning,0,GLW GmbH,https://www.youtube.com/user/GLWGmbH
GLW,Corning,0,Adam Armstrong Racing,https://www.youtube.com/channel/UCG5Gs-X7_WERX533_YoWyTQ
GLW,Corning,0,TheChartGuys,https://www.youtube.com/channel/UCnqZ2hx679DqRi6khRUNw2g
GLW,Corning,0,Stefan Charles,https://www.youtube.com/user/gsuscord
GM,General Motors,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GM,General Motors,0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GM,General Motors,0,Grant Sabatier,https://www.youtube.com/channel/UC1HdqqH_qRh3kL8LZ0u1TXQ
GM,General Motors,0,The Investor Channel,https://www.youtube.com/channel/UC7r4-nZ4icT8SIcnisXFSHQ
GM,General Motors,0,CNBC,https://www.youtube.com/user/cnbc
GM,General Motors,0,TipRanks™,https://www.youtube.com/channel/UCGNXpSXu1WdSbq5Wr-29ohA
GM,General Motors,0,ARK Invest,https://www.youtube.com/channel/UCK-zlnUfoDHzUwXcbddtnkg
GM,General Motors,0,Bloomberg Markets and Finance,https://www.youtube.com/channel/UCIALMKvObZNtJ6AmdCLP7Lg
GM,General Motors,0,MC Stocks,https://www.youtube.com/channel/UCo86DGPiPN4fJoFVFQqFytQ
GM,General Motors,0,CBS,https://www.youtube.com/user/CBS
GM,General Motors,0,Yahoo Finance,https://www.youtube.com/channel/UCEAZeUIeJs0IjQiqTCdVSIg
GM,General Motors,0,Earn Your Leisure,https://www.youtube.com/channel/UCRVsqvXIdgyPVS-a6fGa1lA
GM,General Motors,0,Nick Daly,https://www.youtube.com/channel/UCHDRBmhUBNr5gZLpLZ1pi6Q
GM,General Motors,0,40 Finance,https://www.youtube.com/channel/UCgf-A4RNVH9fgHwnHo_tmMA
GM,General Motors,0,Green Knight Trading,https://www.youtube.com/channel/UCxJx5iCSzzJY0E2QpaUFodQ
GM,General Motors,0,Meet Kevin,https://www.youtube.com/user/KevinPaffrath
GM,General Motors,0,The RD Guarantee,https://www.youtube.com/channel/UCROxDIHJ1By492lrIP_CZWw
GM,General Motors,0,Investor's Business Daily,https://www.youtube.com/user/IBDTV
GM,General Motors,0,South County Stocks,https://www.youtube.com/channel/UCyivftRoDB51NVmBhRIAd4Q
GM,General Motors,0,Touchdown Trades,https://www.youtube.com/channel/UC3Rt9meGLXST7CUXFnbezOQ
GNRC,Generac Holdings,0,The Caveman Trader,https://www.youtube.com/channel/UCx1Y_EBIEkettUFtyvWyGYg
GNRC,Generac Holdings,0,Dumb Money,https://www.youtube.com/channel/UCcxZ035aJQC-3X-iPoN9W5Q
GNRC,Generac Holdings,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GNRC,Generac Holdings,0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GNRC,Generac Holdings,0,Solar Surge,https://www.youtube.com/channel/UCBnGaOIYP_VPzQsbp1pWHxg
GNRC,Generac Holdings,0,ZipTrader,https://www.youtube.com/user/jc4x4
GNRC,Generac Holdings,0,Star,https://www.youtube.com/channel/UCuPnGgHJzIJ2t4wcBdEkmoA
GNRC,Generac Holdings,0,FREENVESTING,https://www.youtube.com/channel/UCN-qfPKTQ_Wxr8vZLVfM95w
GNRC,Generac Holdings,0,Bloomberg Quicktake,https://www.youtube.com/user/Bloomberg
GNRC,Generac Holdings,0,美股研究社,https://www.youtube.com/channel/UC1ZHl6yHVQh579wq89_PoEA
GNRC,Generac Holdings,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GNRC,Generac Holdings,0,TechConversations,https://www.youtube.com/channel/UCZtTrFwjQoibMOdPHpQ9R9A
GNRC,Generac Holdings,0,SmarTrader,https://www.youtube.com/channel/UCjmSbOg8tovY_jgiQ9I6VVA
GNRC,Generac Holdings,0,Jerry Romine Entrepreneur Abroad,https://www.youtube.com/user/padnag1
GNRC,Generac Holdings,0,The StockWatch,https://www.youtube.com/channel/UCsKdUbXfgsrxtGdpaPoOiFQ
GNRC,Generac Holdings,0,Kaswrp,https://www.youtube.com/channel/UCf3g0uNBn6wPpgrTK_AbJrQ
GNRC,Generac Holdings,0,Richard Moglen,https://www.youtube.com/channel/UCYqMAKiU3tFijWnyqAxG4Cg
GNRC,Generac Holdings,0,Deadnsyde,https://www.youtube.com/channel/UCLF4C8ikMjOElQrNhTrO8yg
GNRC,Generac Holdings,0,TheStockGuy,https://www.youtube.com/channel/UC59JmG5MByLNLMDkotbz7pQ
GNRC,Generac Holdings,0,TipRanks™,https://www.youtube.com/channel/UCGNXpSXu1WdSbq5Wr-29ohA
GOOG,Alphabet (Class C),0,Kaswrp,https://www.youtube.com/channel/UCf3g0uNBn6wPpgrTK_AbJrQ
GOOG,Alphabet (Class C),0,The Investor Channel,https://www.youtube.com/channel/UC7r4-nZ4icT8SIcnisXFSHQ
GOOG,Alphabet (Class C),0,The Intelligent Investor,https://www.youtube.com/channel/UCb3zOkjynOBpDgRMdakEE6w
GOOG,Alphabet (Class C),0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GOOG,Alphabet (Class C),0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GOOG,Alphabet (Class C),0,FREENVESTING,https://www.youtube.com/channel/UCN-qfPKTQ_Wxr8vZLVfM95w
GOOG,Alphabet (Class C),0,"Cameron Stewart, CFA",https://www.youtube.com/channel/UCpJRuue8x5Qag2Wz6uAzyjw
GOOG,Alphabet (Class C),0,Curious Pejjy,https://www.youtube.com/channel/UC-qg1WyA2FK45-fGcrZsYjg
GOOG,Alphabet (Class C),0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GOOG,Alphabet (Class C),0,TheQuartering,https://www.youtube.com/channel/UCfwE_ODI1YTbdjkzuSi1Nag
GOOG,Alphabet (Class C),0,Altcoin Daily,https://www.youtube.com/channel/UCbLhGKVY-bJPcawebgtNfbw
GOOG,Alphabet (Class C),0,"Let's Talk Money! with Joseph Hogue, CFA",https://www.youtube.com/channel/UCbKdotYtcY9SxoU8CYAXdvg
GOOG,Alphabet (Class C),0,"Value Investing with Sven Carlin, Ph.D.",https://www.youtube.com/channel/UCrTTBSUr0zhPU56UQljag5A
GOOG,Alphabet (Class C),0,40 Finance,https://www.youtube.com/channel/UCgf-A4RNVH9fgHwnHo_tmMA
GOOG,Alphabet (Class C),0,Tom Nash,https://www.youtube.com/channel/UCJwKCyEIFHwUOPQQ-4kC1Zw
GOOG,Alphabet (Class C),0,Frunkla Investment,https://www.youtube.com/channel/UCZ_U0UYPVwN0G2_oN1_zo0g
GOOG,Alphabet (Class C),0,Learn to Invest,https://www.youtube.com/channel/UCSglJMvX-zSgv3PEJIE_inw
GOOG,Alphabet (Class C),0,UNRIVALED INVESTING,https://www.youtube.com/channel/UCnlyaLgmqTcmXLRLLfH1Rsg
GOOG,Alphabet (Class C),0,Learn to Invest Shorts,https://www.youtube.com/channel/UCyY9S2NkD6QBu-Njx8L3_Cw
GOOG,Alphabet (Class C),0,Learning Finance,https://www.youtube.com/channel/UCvqD50ymKNQvFzsgH9V7Ipw
GOOGL,Alphabet (Class A),0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GOOGL,Alphabet (Class A),0,The Intelligent Investor,https://www.youtube.com/channel/UCb3zOkjynOBpDgRMdakEE6w
GOOGL,Alphabet (Class A),0,The Investor Channel,https://www.youtube.com/channel/UC7r4-nZ4icT8SIcnisXFSHQ
GOOGL,Alphabet (Class A),0,FREENVESTING,https://www.youtube.com/channel/UCN-qfPKTQ_Wxr8vZLVfM95w
GOOGL,Alphabet (Class A),0,The Motley Fool,https://www.youtube.com/user/TheMotleyFool
GOOGL,Alphabet (Class A),0,Kaswrp,https://www.youtube.com/channel/UCf3g0uNBn6wPpgrTK_AbJrQ
GOOGL,Alphabet (Class A),0,Invest With Stanley,https://www.youtube.com/channel/UCOWAkBtWNqJvHfIF0UWv8tQ
GOOGL,Alphabet (Class A),0,"Value Investing with Sven Carlin, Ph.D.",https://www.youtube.com/channel/UCrTTBSUr0zhPU56UQljag5A
GOOGL,Alphabet (Class A),0,Deadnsyde,https://www.youtube.com/channel/UCLF4C8ikMjOElQrNhTrO8yg
GOOGL,Alphabet (Class A),0,Frunkla Investment,https://www.youtube.com/channel/UCZ_U0UYPVwN0G2_oN1_zo0g
GOOGL,Alphabet (Class A),0,"Cameron Stewart, CFA",https://www.youtube.com/channel/UCpJRuue8x5Qag2Wz6uAzyjw
GOOGL,Alphabet (Class A),0,40 Finance,https://www.youtube.com/channel/UCgf-A4RNVH9fgHwnHo_tmMA
GOOGL,Alphabet (Class A),0,Learn to Invest,https://www.youtube.com/channel/UCSglJMvX-zSgv3PEJIE_inw
GOOGL,Alphabet (Class A),0,UNRIVALED INVESTING,https://www.youtube.com/channel/UCnlyaLgmqTcmXLRLLfH1Rsg
GOOGL,Alphabet (Class A),0,Curious Pejjy,https://www.youtube.com/channel/UC-qg1WyA2FK45-fGcrZsYjg
GOOGL,Alphabet (Class A),0,Learning Finance,https://www.youtube.com/channel/UCvqD50ymKNQvFzsgH9V7Ipw
GOOGL,Alphabet (Class A),0,Carter Farr,https://www.youtube.com/channel/UCtLCYjLS_Q8BjoXP3TWkzmg
GOOGL,Alphabet (Class A),0,The Youngest Bull,https://www.youtube.com/user/anmolbatra76
GOOGL,Alphabet (Class A),0,PassiveToMillion,https://www.youtube.com/channel/UCMXCDarlu0w0FiwDDbW55RA
GOOGL,Alphabet (Class A),0,Investing with Nick Cowles,https://www.youtube.com/channel/UCxFEI2SwUaQWNh5X8oflSAw
GPC,Genuine Parts,0,Learn to Invest,https://www.youtube.com/channel/UCSglJMvX-zSgv3PEJIE_inw
GPC,Genuine Parts,0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GPC,Genuine Parts,0,The Average Joe Investor,https://www.youtube.com/channel/UCN9_N18CDKFh2n1rjd41NvQ
GPC,Genuine Parts,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GPC,Genuine Parts,0,UNRIVALED INVESTING,https://www.youtube.com/channel/UCnlyaLgmqTcmXLRLLfH1Rsg
GPC,Genuine Parts,0,Jack Spencer Investing,https://www.youtube.com/channel/UCqLDg-B0J_8vJfLRYctd35g
GPC,Genuine Parts,0,Dividend Diplomats,https://www.youtube.com/channel/UC63_ndpOrdzca6k1FThGDqg
GPC,Genuine Parts,0,Sure Dividend,https://www.youtube.com/channel/UCqpB2gkCiCaqGiCV6hB55Nw
GPC,Genuine Parts,0,Dividend Bull,https://www.youtube.com/channel/UCLxMEPUoHpKq4PEk85RZn9A
GPC,Genuine Parts,0,Star,https://www.youtube.com/channel/UCuPnGgHJzIJ2t4wcBdEkmoA
GPC,Genuine Parts,0,Financial Education,https://www.youtube.com/channel/UCnMn36GT_H0X-w5_ckLtlgQ
GPC,Genuine Parts,0,Jerry Romine Entrepreneur Abroad,https://www.youtube.com/user/padnag1
GPC,Genuine Parts,0,Kaswrp,https://www.youtube.com/channel/UCf3g0uNBn6wPpgrTK_AbJrQ
GPC,Genuine Parts,0,Dividends And Income,https://www.youtube.com/channel/UCoWRO4JrsbE-jTz3F1oqWgw
GPC,Genuine Parts,0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GPC,Genuine Parts,0,Nick Peitsch Investing,https://www.youtube.com/channel/UCKZ9WwpHQRhWSIxcNQbwpAA
GPC,Genuine Parts,0,Ryan Scribner,https://www.youtube.com/channel/UC3mjMoJuFnjYRBLon_6njbQ
GPC,Genuine Parts,0,Money & Markets,https://www.youtube.com/channel/UCt9RDMMAOPBAIWODmDGactQ
GPC,Genuine Parts,0,Medical Lab Lady Gill,https://www.youtube.com/channel/UCDDkaX4DtMVoW_4W6A7vqNQ
GPC,Genuine Parts,0,usedmachinesde,https://www.youtube.com/user/usedmachinesde
GPN,Global Payments,0,Total Growth Investing,https://www.youtube.com/channel/UCa99kF0t14s_w-RSkHKklOg
GPN,Global Payments,0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GPN,Global Payments,0,CNBC Television,https://www.youtube.com/channel/UCrp_UI8XtuYfpiqluWLD7Lw
GPN,Global Payments,0,JT Wealth,https://www.youtube.com/channel/UC0h64epNmMIPYuqSGKCrj9Q
GPN,Global Payments,0,Paul NGumah,https://www.youtube.com/channel/UC64YPvehSqRoNsBtzkyYfGg
GPN,Global Payments,0,Charlie Chang,https://www.youtube.com/user/charjenmusic
GPN,Global Payments,0,MHFIN,https://www.youtube.com/channel/UCru5yi7yq_Y8Q4Ye4eB0r2Q
GPN,Global Payments,0,Kitco NEWS,https://www.youtube.com/user/KitcoNews
GPN,Global Payments,0,Business Basics,https://www.youtube.com/channel/UCfWNZIJkm268rLO_yeRlcww
GPN,Global Payments,0,Bloomberg Quicktake,https://www.youtube.com/user/Bloomberg
GPN,Global Payments,0,SmarTrader,https://www.youtube.com/channel/UCjmSbOg8tovY_jgiQ9I6VVA
GPN,Global Payments,0,Ace Trader,https://www.youtube.com/channel/UCAtWJM1AjgWeSpNkLsWYFOQ
GPN,Global Payments,0,Jerry Romine Entrepreneur Abroad,https://www.youtube.com/user/padnag1
GPN,Global Payments,0,FASTgraphs,https://www.youtube.com/user/FASTgraphs
GPN,Global Payments,0,Ticker Symbol: YOU,https://www.youtube.com/channel/UC7kCeZ53sli_9XwuQeFxLqw
GPN,Global Payments,0,Kaswrp,https://www.youtube.com/channel/UCf3g0uNBn6wPpgrTK_AbJrQ
GPN,Global Payments,0,"Let's Talk Money! with Joseph Hogue, CFA",https://www.youtube.com/channel/UCbKdotYtcY9SxoU8CYAXdvg
GPN,Global Payments,0,TipRanks™,https://www.youtube.com/channel/UCGNXpSXu1WdSbq5Wr-29ohA
GPN,Global Payments,0,GPN LTD.,https://www.youtube.com/user/2010GPN
GPN,Global Payments,0,Earn Your Leisure,https://www.youtube.com/channel/UCRVsqvXIdgyPVS-a6fGa1lA
GPS,Gap,0,Markus Heitkoetter,https://www.youtube.com/user/rockwelltrading2008
GPS,Gap,0,MHFIN,https://www.youtube.com/channel/UCru5yi7yq_Y8Q4Ye4eB0r2Q
GPS,Gap,0,The Graham Stephan Show,https://www.youtube.com/channel/UCa-ckhlKL98F8YXKQ-BALiw
GPS,Gap,0,Inner Vision,https://www.youtube.com/channel/UCORp0Fxa5lHFuZfLHxfeLuQ
GPS,Gap,0,The Money GPS,https://www.youtube.com/user/TheMoneyGPS
GPS,Gap,0,The StockWatch,https://www.youtube.com/channel/UCsKdUbXfgsrxtGdpaPoOiFQ
GPS,Gap,0,Farhan693,https://www.youtube.com/channel/UCwuwAIEtNjUbDU2Et6nVigA
GPS,Gap,0,JaYSTaYLee,https://www.youtube.com/channel/UCj2zi2oBRNiHUyHGmutMY1Q
GPS,Gap,0,Graham Stephan,https://www.youtube.com/channel/UCV6KDgJskWaEckne5aPA0aQ
GPS,Gap,0,The Traveling Trader,https://www.youtube.com/channel/UCWt3Cx6RrHX86_yF4I7f1LA
GPS,Gap,0,SmarTrader,https://www.youtube.com/channel/UCjmSbOg8tovY_jgiQ9I6VVA
GPS,Gap,0,Dillon With Money,https://www.youtube.com/channel/UC_wnsHZLGMdF-I9JaL4gaeA
GPS,Gap,0,Silver Liberties,https://www.youtube.com/channel/UC2fzE_rRpAq4brs2QCGrFSQ
GPS,Gap,0,Hamed Trades,https://www.youtube.com/channel/UCBA31ZLZZe_ywAaPXATsZoA
GPS,Gap,0,Crazy Money,https://www.youtube.com/channel/UCvq7MPqTUfm1kb7pQM0_T4A
GPS,Gap,0,theWalrus Street,https://www.youtube.com/channel/UCKj4Km4lxybmBldJwaCrJYw
GPS,Gap,0,BWX,https://www.youtube.com/user/bdub232
GPS,Gap,0,bigteedo111,https://www.youtube.com/user/bigteedo111
GPS,Gap,0,aamir shahzad,https://www.youtube.com/channel/UCLjRQYYJWJWyB0fVte10Z6g
GPS,Gap,0,digitanimal,https://www.youtube.com/channel/UCvmW-L2u6dL33BCF1cTJkuQ
GRMN,Garmin,0,Everything Money,https://www.youtube.com/channel/UChBVf9YnourrEDTsbbwJPRA
GRMN,Garmin,0,CNBC,https://www.youtube.com/user/cnbc
GRMN,Garmin,0,Charlie Chang,https://www.youtube.com/user/charjenmusic
GRMN,Garmin,0,Casgains Academy,https://www.youtube.com/channel/UCJHObTFu75LOjJcmeAU5THA
GRMN,Garmin,0,Sara Finance,https://www.youtube.com/channel/UCFeel7cL_QE98b9oRaTomLg
GRMN,Garmin,0,ZipTrader,https://www.youtube.com/user/jc4x4
GRMN,Garmin,0,E for Electric,https://www.youtube.com/channel/UCNX6A--KWiqE_F45EcPqmNw
